product_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,product_line,days_of_supply,stock_status,stock_value,excess_value
ITM11392,Automotive,399,44,9,8,49.62,4.43,0.35,L10,C,163,4.9,141.3,1.14,2,1.0,350,8.22,0.76,2024-07-11,49.84,0.708,Warehouse Equipment,8.041112454655382,Understock,56378.700000000004,0.0
ITM11393,Groceries,163,72,14,3,20.44,0.64,0.55,L57,A,91,4.23,196.55,1.22,8,0.82,465,6.86,0.92,2024-03-23,206.55,0.557,MRO Supplies,7.974559686888454,Understock,32037.65,0.0
ITM11394,Apparel,44,87,5,5,21.39,7.46,0.94,L45,A,97,2.27,159.7,0.61,4,0.74,975,13.07,0.62,2024-02-08,257.06,0.705,Packaging,2.057035998129967,Understock,7026.799999999999,0.0
ITM11395,Groceries,329,13,3,4,9.44,6.17,0.23,L76,C,141,4.76,95.79,0.75,6,0.97,902,12.14,0.68,2024-10-07,198.03,0.697,MRO Supplies,34.85169491525424,Healthy,31514.910000000003,0.0
ITM11396,Apparel,175,50,6,4,6.68,3.77,0.48,L39,C,114,3.55,138.49,0.13,4,0.94,943,5.34,0.61,2024-02-17,85.54,0.688,Packaging,26.197604790419163,Understock,24235.75,0.0
ITM11397,Apparel,92,54,8,7,29.36,3.17,0.92,L82,B,76,3.88,157.42,1.72,1,0.85,219,8.16,0.85,2024-06-22,32.13,0.657,Packaging,3.1335149863760217,Understock,14482.64,0.0
ITM11398,Electronics,139,59,5,4,18.85,1.2,0.41,L55,C,127,3.56,61.24,1.54,7,0.81,414,7.03,0.39,2024-10-31,30.09,0.44,Industrial Hardware,7.374005305039788,Understock,8512.36,0.0
ITM11399,Groceries,331,88,3,3,4.94,9.44,0.79,L89,D,39,3.91,21.4,0.45,8,0.83,281,1.78,0.52,2024-11-10,187.17,0.489,MRO Supplies,67.00404858299595,Understock,7083.4,0.0
ITM11400,Groceries,340,37,8,6,44.46,5.19,0.45,L33,B,120,1.27,87.11,0.79,1,0.97,669,11.47,0.92,2024-09-04,286.47,0.832,MRO Supplies,7.647323436797121,Understock,29617.4,0.0
ITM11401,Automotive,112,51,3,5,10.72,1.31,0.82,L59,B,153,3.03,37.49,0.9,1,0.76,377,3.54,0.78,2024-12-26,211.63,0.645,Warehouse Equipment,10.44776119402985,Understock,4198.88,0.0
ITM11402,Automotive,105,89,11,8,37.68,8.75,0.98,L39,A,48,4.32,62.68,0.74,3,0.94,282,14.08,0.46,2024-01-16,221.88,0.734,Warehouse Equipment,2.786624203821656,Understock,6581.4,0.0
ITM11403,Electronics,355,85,13,2,14.83,3.15,0.45,L26,A,95,0.59,189.9,1.62,7,0.71,731,6.57,0.87,2024-08-08,105.5,0.502,Industrial Hardware,23.937963587322994,Understock,67414.5,0.0
ITM11404,Electronics,444,78,14,4,40.83,2.43,0.86,L50,D,50,1.06,170.95,1.48,4,0.98,696,9.71,0.39,2024-11-30,179.95,0.575,Industrial Hardware,10.874357090374724,Understock,75901.79999999999,0.0
ITM11405,Pharma,383,10,3,4,6.8,3.17,0.99,L62,A,40,1.61,122.57,1.56,4,0.85,692,12.46,0.71,2024-03-25,101.81,0.642,Safety Products,56.32352941176471,Overstock,46944.31,43267.21
ITM11406,Automotive,454,48,8,2,38.05,5.86,0.99,L14,C,150,1.83,86.24,1.82,6,0.77,86,3.52,0.97,2024-11-06,271.48,0.493,Warehouse Equipment,11.931668856767413,Understock,39152.96,0.0
ITM11407,Apparel,137,99,3,8,5.81,1.2,0.49,L31,C,178,1.32,60.22,1.23,3,0.7,820,8.58,0.66,2024-08-10,48.43,0.603,Packaging,23.58003442340792,Understock,8250.14,0.0
ITM11408,Groceries,252,26,14,8,22.9,5.08,0.54,L49,A,165,3.31,118.58,1.27,8,0.87,451,4.32,0.84,2024-03-21,193.29,0.513,MRO Supplies,11.004366812227074,Understock,29882.16,0.0
ITM11409,Electronics,218,97,9,2,36.97,9.01,0.37,L74,A,136,1.82,111.3,1.47,3,0.77,685,8.14,0.79,2024-01-28,221.95,0.614,Industrial Hardware,5.8966729780903435,Understock,24263.399999999998,0.0
ITM11410,Groceries,225,44,5,8,9.49,2.29,0.38,L46,C,73,1.21,158.35,1.39,7,0.89,475,9.11,0.89,2024-02-21,212.56,0.598,MRO Supplies,23.709167544783984,Understock,35628.75,0.0
ITM11411,Groceries,432,55,8,3,15.0,3.65,0.54,L74,B,126,4.58,186.32,1.75,2,0.78,954,3.37,0.98,2024-06-18,84.62,0.582,MRO Supplies,28.8,Understock,80490.23999999999,0.0
ITM11412,Pharma,358,51,9,8,43.37,4.26,0.28,L38,D,28,3.63,72.5,1.56,5,0.73,457,9.13,0.22,2024-04-15,150.95,0.456,Safety Products,8.254553839059257,Understock,25955.0,0.0
ITM11413,Automotive,166,48,3,5,44.37,6.07,0.74,L90,D,120,1.61,49.2,0.33,0,0.85,824,7.37,0.22,2024-04-07,202.37,0.679,Warehouse Equipment,3.7412666215911656,Understock,8167.200000000001,0.0
ITM11414,Electronics,469,99,3,8,3.2,9.23,0.58,L38,B,123,2.12,86.53,1.86,6,0.87,914,8.31,0.68,2024-07-28,279.97,0.515,Industrial Hardware,146.5625,Healthy,40582.57,0.0
ITM11415,Groceries,444,58,7,9,9.24,4.25,0.91,L3,D,34,3.83,93.13,1.4,6,0.84,266,13.67,0.96,2024-12-22,154.9,0.682,MRO Supplies,48.05194805194805,Understock,41349.72,0.0
ITM11416,Electronics,448,71,8,9,6.76,1.16,0.83,L85,A,175,4.06,17.58,0.34,1,0.84,219,7.77,0.59,2024-10-10,97.15,0.736,Industrial Hardware,66.27218934911242,Understock,7875.839999999999,0.0
ITM11417,Apparel,290,47,11,4,9.8,3.81,0.39,L51,A,130,1.29,173.72,1.57,4,0.88,659,7.67,0.87,2024-10-03,122.09,0.615,Packaging,29.591836734693874,Understock,50378.8,0.0
ITM11418,Pharma,406,32,3,6,48.54,2.31,0.56,L36,A,108,4.71,199.16,0.78,3,0.86,407,7.59,0.81,2024-05-15,166.98,0.697,Safety Products,8.364235681911826,Understock,80858.95999999999,0.0
ITM11419,Apparel,158,31,6,3,28.03,6.69,0.78,L2,D,99,4.03,185.41,1.63,9,0.74,235,9.72,0.6,2024-12-04,293.14,0.455,Packaging,5.636817695326436,Understock,29294.78,0.0
ITM11420,Electronics,200,13,12,3,23.94,0.78,0.27,L73,B,12,4.36,173.53,1.92,8,0.76,774,6.15,0.61,2024-05-24,192.22,0.404,Industrial Hardware,8.35421888053467,Understock,34706.0,0.0
ITM11421,Electronics,449,58,10,8,49.24,3.27,0.13,L88,A,139,1.15,198.59,0.58,1,0.74,919,12.22,0.55,2024-06-01,54.87,0.743,Industrial Hardware,9.118602761982128,Understock,89166.91,0.0
ITM11422,Automotive,49,68,12,6,28.29,5.68,0.87,L100,B,14,1.15,182.48,1.73,2,0.91,873,5.0,0.4,2024-05-01,254.51,0.516,Warehouse Equipment,1.7320607988688583,Understock,8941.519999999999,0.0
ITM11423,Groceries,76,82,11,6,33.39,3.13,0.22,L96,C,29,1.87,140.79,1.57,0,0.86,793,5.19,0.89,2024-02-19,62.62,0.662,MRO Supplies,2.2761305780173706,Understock,10700.039999999999,0.0
ITM11424,Groceries,251,77,5,7,17.31,5.73,0.9,L7,C,47,0.79,41.68,1.38,9,0.83,963,9.24,0.37,2024-01-26,21.24,0.445,MRO Supplies,14.500288850375506,Understock,10461.68,0.0
ITM11425,Apparel,165,80,13,6,19.72,1.59,0.92,L78,C,110,0.91,39.71,0.83,4,0.94,728,4.64,0.93,2024-07-20,39.06,0.673,Packaging,8.367139959432048,Understock,6552.150000000001,0.0
ITM11426,Pharma,454,96,4,8,30.13,9.46,0.51,L96,D,137,1.14,19.27,0.31,2,0.8,867,2.26,0.49,2024-10-19,237.98,0.617,Safety Products,15.068038499834053,Understock,8748.58,0.0
ITM11427,Groceries,403,11,6,8,4.42,3.26,0.83,L64,D,111,3.71,88.25,1.02,3,0.87,210,3.88,0.22,2024-10-08,271.55,0.508,MRO Supplies,91.17647058823529,Overstock,35564.75,32652.5
ITM11428,Automotive,67,58,4,2,13.54,9.27,0.43,L37,A,45,0.64,163.68,0.3,3,0.72,333,13.79,0.33,2024-09-08,87.78,0.704,Warehouse Equipment,4.948301329394387,Understock,10966.560000000001,0.0
ITM11429,Apparel,213,97,3,4,10.64,3.6,0.87,L100,C,108,0.87,103.16,1.05,5,0.92,233,1.15,0.91,2024-03-19,154.45,0.576,Packaging,20.018796992481203,Understock,21973.079999999998,0.0
ITM11430,Apparel,243,40,14,9,1.78,7.93,0.84,L30,B,122,4.75,79.6,1.66,9,0.91,586,2.87,0.3,2024-01-28,183.19,0.334,Packaging,136.51685393258427,Overstock,19342.8,9790.8
ITM11431,Automotive,155,49,5,7,27.31,2.84,0.17,L78,D,46,0.88,30.75,2.0,6,0.94,191,11.61,0.79,2024-07-03,131.42,0.581,Warehouse Equipment,5.67557671182717,Understock,4766.25,0.0
ITM11432,Pharma,41,57,9,8,28.49,6.86,0.62,L46,B,63,2.92,19.83,0.48,6,0.97,744,14.72,0.35,2024-01-02,28.94,0.692,Safety Products,1.4391014391014392,Understock,813.03,0.0
ITM11433,Automotive,25,60,3,2,19.81,3.58,0.68,L29,B,158,3.39,85.84,0.49,7,0.93,645,10.63,0.6,2024-08-06,26.43,0.659,Warehouse Equipment,1.2619888944977284,Understock,2146.0,0.0
ITM11434,Pharma,223,52,4,7,14.17,5.34,0.1,L82,A,158,4.81,28.99,1.64,2,0.95,280,13.91,0.36,2024-02-14,137.7,0.643,Safety Products,15.737473535638673,Understock,6464.7699999999995,0.0
ITM11435,Automotive,258,64,3,4,32.95,6.9,0.98,L25,A,101,4.55,29.67,0.99,4,0.8,517,12.97,0.47,2024-05-30,241.38,0.648,Warehouse Equipment,7.830045523520485,Understock,7654.860000000001,0.0
ITM11436,Automotive,204,97,10,7,7.6,6.09,0.47,L80,B,79,2.48,85.12,1.84,9,0.8,952,7.72,0.3,2024-12-04,34.54,0.359,Warehouse Equipment,26.842105263157897,Understock,17364.48,0.0
ITM11437,Electronics,379,58,7,2,26.41,5.97,0.57,L33,B,93,4.74,105.54,1.56,5,0.98,437,5.67,0.64,2024-11-16,69.65,0.544,Industrial Hardware,14.350624763347216,Understock,39999.66,0.0
ITM11438,Apparel,311,99,10,5,38.64,1.12,0.28,L87,B,173,2.45,45.47,1.5,5,0.97,784,9.85,0.49,2024-11-03,88.23,0.573,Packaging,8.048654244306418,Understock,14141.17,0.0
ITM11439,Automotive,354,89,5,9,9.05,2.87,0.65,L97,B,20,3.51,140.08,0.29,7,0.86,207,8.47,0.49,2024-09-02,172.15,0.614,Warehouse Equipment,39.11602209944751,Understock,49588.32000000001,0.0
ITM11440,Automotive,239,66,14,8,37.91,5.93,0.83,L93,C,97,1.67,89.55,0.17,4,0.81,367,1.36,0.23,2024-04-12,22.53,0.529,Warehouse Equipment,6.304405170139805,Understock,21402.45,0.0
ITM11441,Groceries,135,86,9,9,38.28,0.67,0.63,L99,B,96,3.36,27.47,0.7,4,0.96,234,14.4,0.31,2024-02-19,259.41,0.696,MRO Supplies,3.5266457680250785,Understock,3708.45,0.0
ITM11442,Apparel,332,24,10,4,3.94,2.88,0.81,L85,D,40,2.92,131.04,0.51,0,0.8,470,8.98,0.77,2024-01-14,146.51,0.783,Packaging,84.26395939086295,Overstock,43505.28,34070.4
ITM11443,Groceries,68,36,8,3,1.92,2.68,0.76,L88,A,110,3.23,77.82,1.45,0,0.75,232,13.24,0.43,2024-04-15,150.72,0.668,MRO Supplies,35.41666666666667,Understock,5291.759999999999,0.0
ITM11444,Apparel,192,77,9,4,48.72,2.87,0.31,L18,D,174,3.57,19.94,0.96,5,0.89,646,11.28,0.55,2024-03-28,104.69,0.642,Packaging,3.9408866995073892,Understock,3828.4800000000005,0.0
ITM11445,Groceries,101,89,14,4,10.48,5.59,0.49,L81,A,69,1.28,190.12,1.09,9,0.71,626,5.77,0.81,2024-11-22,71.48,0.492,MRO Supplies,9.63740458015267,Understock,19202.12,0.0
ITM11446,Automotive,341,73,4,4,41.28,6.03,0.23,L13,A,70,1.86,118.53,1.65,9,0.81,101,13.62,0.56,2024-05-29,115.46,0.511,Warehouse Equipment,8.260658914728682,Understock,40418.73,0.0
ITM11447,Automotive,352,39,10,5,28.53,9.14,0.14,L81,A,76,3.81,100.77,1.01,4,0.94,52,12.07,0.38,2024-02-11,274.89,0.644,Warehouse Equipment,12.3378899404136,Understock,35471.04,0.0
ITM11448,Electronics,64,45,7,8,13.96,4.17,0.16,L83,D,166,1.24,173.24,1.14,9,0.79,126,7.02,0.64,2024-08-30,37.33,0.486,Industrial Hardware,4.584527220630372,Understock,11087.36,0.0
ITM11449,Groceries,354,76,9,2,7.37,9.3,0.95,L6,A,88,2.05,187.98,1.7,5,0.98,696,12.77,0.84,2024-02-29,27.61,0.664,MRO Supplies,48.0325644504749,Understock,66544.92,0.0
ITM11450,Pharma,39,95,3,8,25.34,6.69,0.99,L40,B,80,3.5,51.86,0.92,8,0.99,887,4.8,0.68,2024-06-06,43.19,0.546,Safety Products,1.5390686661404893,Understock,2022.54,0.0
ITM11451,Electronics,467,95,7,3,20.96,9.17,0.19,L57,B,76,4.72,163.93,0.26,7,0.94,631,10.39,0.54,2024-07-22,235.32,0.669,Industrial Hardware,22.280534351145036,Understock,76555.31,0.0
ITM11452,Groceries,240,58,3,2,35.25,8.42,0.4,L5,C,137,0.84,167.91,1.09,6,1.0,723,2.6,0.3,2024-08-29,24.04,0.466,MRO Supplies,6.808510638297872,Understock,40298.4,0.0
ITM11453,Groceries,142,85,14,7,45.3,7.03,0.2,L75,C,120,2.82,20.34,1.2,6,0.86,657,13.12,0.4,2024-09-07,106.62,0.587,MRO Supplies,3.1346578366445916,Understock,2888.28,0.0
ITM11454,Electronics,253,64,10,7,40.46,3.88,0.85,L47,C,25,0.87,145.27,1.07,5,0.87,65,11.21,0.96,2024-12-04,133.21,0.708,Industrial Hardware,6.253089471082551,Understock,36753.310000000005,0.0
ITM11455,Automotive,240,94,6,7,14.45,2.79,0.55,L94,B,54,2.21,21.96,0.59,5,0.95,279,3.14,0.82,2024-05-15,157.06,0.637,Warehouse Equipment,16.60899653979239,Understock,5270.400000000001,0.0
ITM11456,Groceries,342,65,6,2,44.07,2.61,0.66,L17,D,43,1.29,122.99,0.53,0,0.85,953,1.3,0.27,2024-02-16,10.93,0.588,MRO Supplies,7.760381211708645,Understock,42062.58,0.0
ITM11457,Automotive,358,77,4,6,41.84,9.55,0.59,L12,C,53,3.42,137.15,0.8,6,0.82,966,6.46,0.2,2024-11-24,151.16,0.49,Warehouse Equipment,8.556405353728488,Understock,49099.700000000004,0.0
ITM11458,Electronics,22,53,7,5,46.53,9.61,0.74,L38,B,126,3.91,79.74,0.42,4,0.88,938,10.45,0.34,2024-10-05,66.53,0.661,Industrial Hardware,0.47281323877068554,Understock,1754.28,0.0
ITM11459,Automotive,201,40,3,6,23.47,7.39,0.39,L42,A,134,1.61,177.35,1.37,6,0.9,316,4.96,0.96,2024-07-17,38.38,0.581,Warehouse Equipment,8.564124414145718,Understock,35647.35,0.0
ITM11460,Apparel,225,67,11,8,38.66,8.9,0.22,L96,D,112,3.71,162.1,1.27,5,0.93,355,14.63,0.66,2024-04-04,164.66,0.686,Packaging,5.819968960165546,Understock,36472.5,0.0
ITM11461,Pharma,339,96,7,7,29.99,9.23,0.12,L54,D,129,2.51,185.93,1.3,7,0.9,904,14.09,0.87,2024-07-08,225.8,0.672,Safety Products,11.303767922640882,Understock,63030.270000000004,0.0
ITM11462,Groceries,59,62,8,5,16.21,5.36,0.5,L23,B,179,1.78,69.83,0.53,2,0.92,55,9.37,0.57,2024-07-14,281.08,0.73,MRO Supplies,3.639728562615669,Understock,4119.97,0.0
ITM11463,Pharma,78,93,4,2,49.73,6.48,0.92,L26,B,44,2.86,14.09,0.57,7,0.9,159,5.42,0.86,2024-07-08,274.67,0.627,Safety Products,1.5684697365775186,Understock,1099.02,0.0
ITM11464,Automotive,458,88,12,7,2.88,4.48,0.37,L17,A,135,2.21,164.18,1.6,6,0.84,192,13.55,0.23,2024-04-05,125.71,0.515,Warehouse Equipment,159.02777777777777,Healthy,75194.44,0.0
ITM11465,Groceries,81,32,12,2,8.95,4.48,0.28,L70,A,84,1.53,52.37,1.41,0,0.74,956,12.25,0.54,2024-08-16,214.18,0.678,MRO Supplies,9.050279329608939,Understock,4241.969999999999,0.0
ITM11466,Automotive,151,37,3,5,44.73,0.87,0.93,L47,A,93,3.91,98.76,1.76,2,0.94,716,2.21,0.5,2024-01-23,211.73,0.501,Warehouse Equipment,3.3758104180639394,Understock,14912.76,0.0
ITM11467,Apparel,79,25,6,2,3.97,4.62,0.19,L68,D,167,4.09,165.29,0.87,9,0.71,256,7.67,0.99,2024-05-14,129.51,0.575,Packaging,19.8992443324937,Understock,13057.91,0.0
ITM11468,Electronics,391,46,9,2,44.45,6.9,0.15,L65,D,62,4.1,51.07,1.14,3,1.0,478,14.74,0.44,2024-08-13,38.48,0.711,Industrial Hardware,8.796400449943757,Understock,19968.37,0.0
ITM11469,Groceries,350,30,8,3,36.05,4.51,0.89,L35,C,67,2.22,69.26,1.5,8,0.95,215,7.35,0.53,2024-08-26,120.78,0.484,MRO Supplies,9.708737864077671,Understock,24241.0,0.0
ITM11470,Apparel,141,88,12,8,2.8,8.79,0.73,L22,C,165,1.26,93.43,1.95,5,0.9,309,14.06,0.81,2024-05-14,297.78,0.634,Packaging,50.35714285714286,Understock,13173.630000000001,0.0
ITM11471,Apparel,498,26,3,6,22.04,3.66,0.48,L33,C,152,4.28,61.65,1.98,6,0.99,734,14.68,0.9,2024-04-25,170.96,0.656,Packaging,22.595281306715066,Understock,30701.7,0.0
ITM11472,Groceries,126,46,3,9,37.97,1.76,0.78,L62,D,175,1.98,97.65,2.0,4,0.88,443,6.42,0.9,2024-05-17,109.0,0.562,MRO Supplies,3.318409270476692,Understock,12303.900000000001,0.0
ITM11473,Automotive,115,86,10,6,29.57,8.21,0.77,L38,A,59,3.87,11.82,1.79,2,0.72,170,14.5,0.52,2024-10-15,225.71,0.622,Warehouse Equipment,3.8890767669935746,Understock,1359.3,0.0
ITM11474,Apparel,366,28,6,6,46.86,6.9,0.14,L96,C,150,4.18,50.32,1.32,4,0.87,999,2.93,0.96,2024-02-01,209.03,0.593,Packaging,7.810499359795134,Understock,18417.12,0.0
ITM11475,Pharma,433,39,7,4,43.51,2.8,0.71,L44,A,120,3.96,168.19,0.11,6,0.78,462,3.24,0.72,2024-03-18,177.85,0.612,Safety Products,9.951735233279706,Understock,72826.27,0.0
ITM11476,Apparel,254,54,9,3,17.3,5.6,0.68,L15,A,172,2.25,88.56,1.43,8,0.81,189,4.87,0.88,2024-12-22,194.86,0.5,Packaging,14.68208092485549,Understock,22494.24,0.0
ITM11477,Automotive,405,27,10,9,5.15,4.32,0.97,L60,A,120,4.72,130.92,0.55,8,0.84,217,7.55,0.94,2024-12-07,179.63,0.642,Warehouse Equipment,78.64077669902912,Healthy,53022.6,0.0
ITM11478,Automotive,81,87,12,7,47.27,9.42,0.97,L10,C,161,3.47,54.13,0.21,7,0.93,133,3.53,0.39,2024-02-19,287.32,0.55,Warehouse Equipment,1.7135603977152527,Understock,4384.530000000001,0.0
ITM11479,Pharma,275,71,9,7,26.35,6.27,0.44,L19,C,129,3.09,133.48,1.42,4,0.85,470,5.76,0.6,2024-02-13,157.65,0.545,Safety Products,10.436432637571157,Understock,36707.0,0.0
ITM11480,Apparel,68,45,4,7,4.65,2.0,0.63,L97,A,74,3.64,200.0,1.54,6,0.84,755,2.45,0.67,2024-12-08,181.16,0.461,Packaging,14.623655913978494,Understock,13600.0,0.0
ITM11481,Automotive,412,93,6,6,41.01,5.27,0.23,L29,C,115,0.7,123.1,1.35,3,0.79,837,7.02,0.84,2024-06-25,146.78,0.625,Warehouse Equipment,10.046330163374787,Understock,50717.2,0.0
ITM11482,Groceries,367,61,12,8,43.56,8.69,0.16,L87,B,100,2.26,129.39,0.79,9,0.86,317,12.58,0.52,2024-10-04,184.06,0.585,MRO Supplies,8.42516069788797,Understock,47486.13,0.0
ITM11483,Electronics,178,28,14,6,32.33,6.88,0.49,L93,C,155,4.47,31.19,1.07,4,0.77,87,9.33,0.37,2024-07-30,268.34,0.565,Industrial Hardware,5.505722239406125,Understock,5551.820000000001,0.0
ITM11484,Electronics,143,53,3,9,22.93,8.5,0.72,L87,A,35,1.22,86.64,1.88,3,0.78,975,12.34,0.79,2024-10-28,108.53,0.631,Industrial Hardware,6.23637156563454,Understock,12389.52,0.0
ITM11485,Electronics,336,16,12,8,33.45,2.88,0.61,L51,A,166,2.36,173.54,1.49,2,0.93,352,2.9,0.67,2024-04-26,153.81,0.57,Industrial Hardware,10.044843049327353,Understock,58309.439999999995,0.0
ITM11486,Apparel,226,53,11,3,35.63,8.94,0.49,L72,D,81,2.32,168.51,1.06,0,0.8,387,6.59,0.92,2024-10-10,140.1,0.726,Packaging,6.342969407802413,Understock,38083.259999999995,0.0
ITM11487,Pharma,67,77,5,8,44.76,7.68,0.84,L47,D,53,2.1,109.26,1.23,4,0.72,803,1.55,0.72,2024-02-01,125.41,0.506,Safety Products,1.4968722073279714,Understock,7320.42,0.0
ITM11488,Automotive,428,43,14,9,47.84,7.42,0.81,L12,A,99,3.03,181.66,1.86,1,0.8,379,6.18,0.21,2024-07-17,248.1,0.478,Warehouse Equipment,8.946488294314381,Understock,77750.48,0.0
ITM11489,Groceries,439,75,5,2,26.2,3.79,0.76,L51,B,142,4.98,37.16,0.85,5,0.89,248,9.6,0.97,2024-09-24,77.26,0.715,MRO Supplies,16.755725190839694,Understock,16313.239999999998,0.0
ITM11490,Groceries,155,78,12,6,40.13,8.93,0.17,L2,D,170,1.65,135.06,0.29,4,0.94,859,8.96,0.67,2024-08-02,154.98,0.732,MRO Supplies,3.8624470470969348,Understock,20934.3,0.0
ITM11491,Apparel,220,64,11,7,48.26,6.56,0.82,L34,A,133,3.67,57.29,0.72,1,0.99,54,1.84,0.68,2024-10-01,278.14,0.667,Packaging,4.558640696228761,Understock,12603.8,0.0
ITM11492,Electronics,269,19,12,2,8.41,8.59,0.93,L69,D,14,3.91,132.66,0.89,7,0.92,481,1.87,0.93,2024-12-17,56.76,0.566,Industrial Hardware,31.985731272294885,Healthy,35685.54,0.0
ITM11493,Apparel,333,51,5,6,1.9,3.93,0.15,L16,D,136,3.13,26.61,0.62,4,0.83,420,5.27,0.73,2024-08-31,11.35,0.64,Packaging,175.26315789473685,Overstock,8861.13,4789.8
ITM11494,Pharma,376,50,10,5,43.58,1.88,0.46,L59,A,122,0.94,189.29,1.11,1,0.79,944,11.8,0.58,2024-10-20,86.91,0.7,Safety Products,8.627810922441487,Understock,71173.04,0.0
ITM11495,Pharma,387,86,4,4,10.57,3.66,0.99,L48,C,120,3.08,159.4,0.68,0,0.74,916,1.29,0.29,2024-04-30,277.47,0.555,Safety Products,36.61305581835383,Understock,61687.8,0.0
ITM11496,Automotive,448,78,5,6,3.08,4.83,0.64,L87,B,173,4.79,48.18,0.3,1,0.89,152,9.62,0.97,2024-08-31,35.41,0.85,Warehouse Equipment,145.45454545454544,Healthy,21584.64,0.0
ITM11497,Automotive,337,19,4,5,8.84,5.57,0.56,L96,C,86,2.04,131.08,0.46,0,0.85,484,3.57,0.26,2024-06-02,49.75,0.624,Warehouse Equipment,38.12217194570136,Healthy,44173.96000000001,0.0
ITM11498,Pharma,314,19,3,9,19.82,5.35,0.26,L87,A,22,3.38,154.24,1.84,9,0.9,957,14.22,0.34,2024-02-10,102.9,0.474,Safety Products,15.842583249243189,Understock,48431.36,0.0
ITM11499,Pharma,499,69,4,3,11.74,5.69,0.61,L34,A,162,4.82,49.79,1.3,9,0.77,699,7.02,0.86,2024-07-21,233.21,0.51,Safety Products,42.50425894378194,Understock,24845.21,0.0
ITM11500,Pharma,333,60,10,5,15.96,8.5,0.5,L75,B,67,4.09,27.73,0.7,2,0.8,854,1.67,0.59,2024-01-18,227.87,0.59,Safety Products,20.864661654135336,Understock,9234.09,0.0
ITM11501,Apparel,228,30,11,3,48.79,2.12,0.21,L49,A,139,3.6,76.84,0.8,2,0.79,430,10.99,0.34,2024-09-14,35.25,0.653,Packaging,4.6730887476942,Understock,17519.52,0.0
ITM11502,Pharma,374,17,4,6,35.52,3.5,0.52,L82,D,97,4.87,35.79,1.04,9,0.94,115,7.78,0.43,2024-10-19,280.81,0.494,Safety Products,10.529279279279278,Understock,13385.46,0.0
ITM11503,Groceries,230,74,9,3,35.9,8.94,0.25,L48,B,45,1.27,117.49,1.38,0,0.75,628,13.34,1.0,2024-09-21,79.26,0.79,MRO Supplies,6.406685236768802,Understock,27022.699999999997,0.0
ITM11504,Electronics,211,87,7,5,5.64,5.82,0.76,L14,C,34,3.98,90.58,1.21,6,0.88,319,10.13,0.67,2024-10-19,91.38,0.604,Industrial Hardware,37.4113475177305,Understock,19112.38,0.0
ITM11505,Pharma,63,94,5,8,36.87,6.04,0.98,L87,B,43,2.33,97.86,1.87,9,0.72,96,10.7,0.52,2024-12-12,122.06,0.424,Safety Products,1.708706265256306,Understock,6165.18,0.0
ITM11506,Electronics,48,39,11,4,37.23,5.04,0.52,L30,C,149,2.12,113.14,1.29,6,0.86,965,11.74,0.9,2024-11-13,194.0,0.66,Industrial Hardware,1.2892828364222402,Understock,5430.72,0.0
ITM11507,Apparel,78,94,8,2,33.33,5.72,0.67,L61,A,28,2.84,196.59,1.83,8,0.72,414,6.88,0.58,2024-03-16,161.18,0.409,Packaging,2.34023402340234,Understock,15334.02,0.0
ITM11508,Electronics,90,58,13,2,12.19,2.38,0.49,L4,C,123,0.65,160.6,0.11,4,0.75,930,12.1,0.45,2024-03-02,279.3,0.71,Industrial Hardware,7.383100902379,Understock,14454.0,0.0
ITM11509,Apparel,111,18,3,4,21.73,5.7,0.22,L80,C,115,1.91,129.6,1.79,3,0.73,229,1.71,0.33,2024-08-17,173.74,0.396,Packaging,5.108145421076852,Understock,14385.599999999999,0.0
ITM11510,Groceries,284,26,7,7,42.47,9.97,0.97,L72,C,46,1.25,79.1,1.47,4,0.8,117,11.72,0.8,2024-03-29,258.54,0.649,MRO Supplies,6.687073228161055,Understock,22464.399999999998,0.0
ITM11511,Apparel,402,78,9,2,33.84,5.88,0.22,L42,B,116,1.12,15.14,0.43,7,0.8,164,9.91,0.68,2024-03-26,32.68,0.645,Packaging,11.879432624113473,Understock,6086.280000000001,0.0
ITM11512,Apparel,239,67,6,9,36.91,0.92,0.2,L79,D,138,2.02,32.14,0.6,7,0.95,75,8.93,0.27,2024-04-18,258.21,0.563,Packaging,6.4752099701977786,Understock,7681.46,0.0
ITM11513,Automotive,409,66,10,6,29.78,8.07,0.51,L29,C,69,4.11,148.86,1.13,3,0.77,608,5.45,0.67,2024-04-08,67.34,0.588,Warehouse Equipment,13.734049697783748,Understock,60883.740000000005,0.0
ITM11514,Pharma,432,71,12,7,23.03,4.27,0.69,L83,B,76,1.4,80.15,0.34,7,0.73,256,2.6,0.33,2024-03-05,115.14,0.473,Safety Products,18.758141554494138,Understock,34624.8,0.0
ITM11515,Pharma,461,61,7,6,38.19,1.96,0.42,L9,B,88,2.89,73.54,1.59,3,0.88,122,10.06,0.99,2024-01-22,102.77,0.689,Safety Products,12.071222833202409,Understock,33901.94,0.0
